18 610 460    ;6;- Морецкое;с Морец
18 612 000    ;5;Жирновский муниципальный район;г Жирновск
18 612 100    ;0;Городские поселения Жирновского муниципального района/;
18 612 101    ;8;- Жирновское;г Жирновск
18 612 157    ;3;- Красноярское;рп Красный Яр
18 612 162    ;3;- Линевское;рп Линево
18 612 173    ;7;- Медведицкое;рп Медведицкий
18 612 400    ;7;Сельские поселения Жирновского муниципального района/;
18 612 404    ;6;- Александровское;с Александровка
18 612 408    ;5;- Алешниковское;с Алешники
18 612 410    ;3;- Бородачевское;с Бородачи
18 612 412    ;8;- Верхнедобринское;с Верхняя Добринка
18 612 416    ;7;- Кленовское;с Кленовка
18 612 420    ;3;- Медведицкое;с Медведица
18 612 424    ;9;- Тарапатинское;с Тарапатино
18 612 426    ;3;- Меловатское;с Меловатка
18 612 428    ;8;- Нижнедобринское;с Нижняя Добринка
18 612 429    ;5;- Новинское;с Новинка
18 612 432    ;0;- Тетеревятское;с Тетеревятка
18 614 000    ;4;Иловлинский муниципальный район;рп Иловля
18 614 100    ;8;Городские поселения Иловлинского муниципального района/;
18 614 151    ;9;- Иловлинское;рп Иловля
18 614 400    ;6;Сельские поселения Иловлинского муниципального района/;
18 614 404    ;5;- Авиловское;х Авилов
18 614 408    ;4;- Александровское;с Александровка
18 614 412    ;7;- Большеивановское;с Большая Ивановка
18 614 416    ;6;- Качалинское;ж/д ст Качалино
18 614 420    ;9;- Кондрашовское;с Кондраши
18 614 424    ;8;- Краснодонское;х Краснодонский
18 614 428    ;7;- Медведевское;х Медведев
18 614 432    ;2;- Новогригорьевское;ст-ца Новогригорьевская
18 614 436    ;9;- Озерское;х Озерки
18 614 444    ;0;- Сиротинское;ст-ца Сиротинская
18 614 448    ;5;- Трехостровское;ст-ца Трехостровская
18 614 456    ;1;- Ширяевское;х Ширяевский
18 614 458    ;6;- Логовское;с Лог
18 616 000    ;3;Калачевский муниципальный район;г Калач-на-Дону
18 616 100    ;9;Городские поселения Калачевского муниципального района/;
18 616 101    ;6;- Калачевское;г Калач-на-Дону
18 616 400    ;5;Сельские поселения Калачевского муниципального района/;
18 616 404    ;4;- Бузиновское;х Бузиновка
18 616 412    ;6;- Голубинское;ст-ца Голубинская
18 616 414    ;0;- Зарянское;п Заря
18 616 416    ;5;- Ильевское;п Ильевка
18 616 420    ;8;- Крепинское;п Крепинский
18 616 424    ;7;- Логовское;х Логовский
18 616 428    ;6;- Ляпичевское;х Ляпичев
18 616 430    ;4;- Мариновское;с Мариновка
18 616 432    ;9;- Советское;п Волгодонской
18 616 444    ;1;- Береславское;п Береславка
18 616 446    ;4;- Приморское;х Приморский
18 616 450    ;7;- Пятиизбянское;х Пятиизбянский
18 618 000    ;2;Камышинский муниципальный район;г Камышин
;;;Пояснение: входит в состав городского округа город Камышин
18 618 100    ;8;Городские поселения Камышинского муниципального района/;
18 618 103    ;0;- Петров Вал;г Петров Вал
18 618 400    ;4;Сельские поселения Камышинского муниципального района/;
18 618 404    ;3;- Антиповское;с Антиповка
18 618 406    ;8;- Белогорское;п Госселекстанция
18 618 408    ;2;- Верхнедобринское;с Верхняя Добринка
18 618 412    ;5;- Воднобуерачное;с Воднобуерачное
18 618 414    ;0;- Гуселское;с Гуселка
18 618 418    ;9;- Костаревское;с Костарево
18 618 420    ;7;- Лебяженское;с Лебяжье
18 618 422    ;1;- Мичуринское;п Мичуринский
18 618 424    ;6;- Нижнедобринское;с Нижняя Добринка
18 618 428    ;5;- Петрунинское;с Петрунино
18 618 430    ;3;- Саломатинское;с Саломатино
18 618 432    ;8;- Семеновское;с Семеновка
18 618 436    ;7;- Сестренское;с Вихлянцево
18 618 444    ;9;- Таловское;с Таловка
18 618 448    ;8;- Терновское;с Терновка
18 618 452    ;0;- Уметовское;с Умет
18 618 456    ;0;- Усть-Грязнухинское;с Усть-Грязнуха
18 618 460    ;2;- Чухонастовское;с Чухонастовка
18 620 000    ;0;Киквидзенский муниципальный район;ст-ца Преображенская
18 620 400    ;1;Сельские поселения Киквидзенского муниципального района/;
18 620 404    ;0;- Александровское;с Александровка
18 620 408    ;2;- Гришинское;п Гришин
18 620 412    ;2;- Завязенское;с Завязка
18 620 416    ;1;- Ежовское;х Ежовка
18 620 420    ;4;- Калачевское;х Калачевский
18 620 424    ;3;- Калиновское;х Калиновский
18 620 428    ;2;- Мачешанское;с Мачеха
18 620 434    ;0;- Озеркинское;х Озерки
18 620 435    ;7;- Преображенское;ст-ца Преображенская
18 620 436    ;4;- Дубровское;х Дубровский
18 620 440    ;7;- Чернореченское;х Чернолагутинский
18 622 000    ;9;Клетский муниципальный район;ст-ца Клетская
18 622 400    ;0;Сельские поселения Клетского муниципального района/;
18 622 404    ;9;- Верхнебузиновское;х Верхняя Бузиновка
18 622 408    ;9;- Верхнечеренское;х Верхнечеренский
18 622 412    ;1;- Захаровское;х Захаров
18 622 416    ;0;- Калмыковское;х Калмыковский
18 622 418    ;5;- Клетское;ст-ца Клетская
18 622 420    ;3;- Кременское;ст-ца Кременская
18 622 424    ;2;- Манойлинское;х Манойлин
18 622 428    ;1;- Перекопское;х Перекопка
18 622 432    ;4;- Перелазовское;х Перелазовский
18 622 436    ;3;- Распопинское;ст-ца Распопинская
18 624 000    ;8;Котельниковский муниципальный район;г Котельниково
18 624 100    ;3;Городские поселения Котельниковского муниципального района/;
18 624 101    ;0;- Котельниковское;г Котельниково
18 624 400    ;5;Сельские поселения Котельниковского муниципального района/;
18 624 404    ;9;- Верхнекурмоярское;х Веселый
18 624 412    ;0;- Выпасновское;п Выпасной
18 624 416    ;8;- Генераловское;х Генераловский
18 624 420    ;2;- Захаровское;х Захаров
18 624 424    ;1;- Котельниковское;п Ленина
18 624 428    ;0;- Красноярское;х Красноярский
18 624 432    ;3;- Майоровское;х Майоровский
18 624 436    ;2;- Нагавское;ст-ца Нагавская
18 624 440    ;5;- Наголенское;х Нагольный
18 624 442    ;6;- Нижнеяблочное;х Нижнеяблочный
18 624 444    ;4;- Пимено-Чернянское;х Пимено-Черни
18 624 445    ;1;- Попереченское;х Поперечный
18 624 446    ;9;- Пугачевское;ст-ца Пугачевская
18 624 448    ;3;- Семиченское;х Семичный
18 624 452    ;6;- Чилековское;п Равнинный
18 626 000    ;7;Котовский муниципальный район;г Котово
18 626 100    ;2;Городские поселения Котовского муниципального района/;
18 626 101    ;5;- город Котово;г Котово
18 626 400    ;9;Сельские поселения Котовского муниципального района/;
18 626 404    ;8;- Бурлукское;с Бурлук
18 626 408    ;7;- Коростинское;с Коростино
18 626 412    ;4;- Купцовское;с Купцово
18 626 416    ;9;- Лапшинское;ж/д ст Лапшинская
18 626 420    ;1;- Мирошниковское;с Мирошники
18 626 424    ;0;- Моисеевское;с Моисеево
18 626 428    ;7;- Мокроольховское;с Мокрая Ольховка
18 626 440    ;4;- Попковское;х Попки
18 630 000    ;3;Ленинский муниципальный район;г Ленинск
18 630 100    ;9;Городские поселения Ленинского муниципального района/;
18 630 101    ;6;- город Ленинск;г Ленинск
18 630 400    ;5;Сельские поселения Ленинского муниципального района/;
18 630 402    ;3;- Бахтияровское;с Бахтияровка
18 630 404    ;4;- Заплавненское;с Заплавное
18 630 408    ;3;- Степновское;п Степной
18 630 412    ;6;- Каршевитское;с Каршевитое
18 630 416    ;5;- Колобовское;с Колобовка
18 630 420    ;8;- Рассветинское;п Рассвет
18 630 422    ;2;- Коммунаровское;п Коммунар
18 630 424    ;7;- Маляевское;с Маляевка
18 630 426    ;1;- Маякское;п Маяк Октября
18 630 428    ;6;- Покровское;с Покровка
18 630 432    ;9;- Ильичевское;п Путь Ильича
18 630 436    ;8;- Царевское;с Царев
18 634 000    ;1;Нехаевский муниципальный район;ст-ца Нехаевская
18 634 400    ;3;Сельские поселения Нехаевского муниципального района/;
18 634 404    ;2;- Верхнереченское;х Верхнереченский
18 634 408    ;1;- Динамовское;п Динамо
18 634 412    ;4;- Захоперское;х Захоперский
18 634 416    ;3;- Краснопольское;с Краснополье
18 634 420    ;6;- Кругловское;х Кругловка
18 634 424    ;5;- Луковское;ст-ца Луковская
18 634 426    ;1;- Нехаевское;ст-ца Нехаевская
18 634 428    ;4;- Нижнедолговское;х Нижнедолговский
18 634 432    ;7;- Родничковское;п Роднички
18 634 440    ;9;- Солонское;с Солонка
18 634 444    ;8;- Тишанское;ст-ца Тишанская
18 634 448    ;7;- Упорниковское;ст-ца Упорниковская
18 634 452    ;0;- Успенское;х Успенка
18 636 000    ;0;Николаевский муниципальный район;г Николаевск
18 636 100    ;6;Городские поселения Николаевского муниципального района/;
18 636 101    ;3;- город Николаевск;г Николаевск
18 636 400    ;2;Сельские поселения Николаевского муниципального района/;
18 636 404    ;1;- Барановское;х Красный Мелиоратор
18 636 408    ;0;- Бережновское;с Бережновка
18 636 412    ;3;- Ильичевское;с Путь Ильича
18 636 416    ;2;- Левчуновское;с Левчуновка
18 636 420    ;5;- Ленинское;с Ленинское
18 636 422    ;8;- Новобытовское;х Новый Быт
18 636 423    ;7;- Очкуровское;с Очкуровка
18 636 424    ;4;- Политотдельское;с Политотдельское
18 636 428    ;3;- Совхозское;с Раздольное
18 636 432    ;6;- Солодушинское;с Солодушино
18 636 436    ;5;- Степновское;п Степновский
18 638 000    ;7;Новоаннинский муниципальный район;г Новоаннинский
18 638 100    ;5;Городские поселения Новоаннинского муниципального района/;
18 638 101    ;2;- город Новоаннинский;г Новоаннинский
18 638 400    ;1;Сельские поселения Новоаннинского муниципального района/;
18 638 404    ;0;- Амовское;п свх "АМО"
18 638 408    ;9;- Березовское;х Березовка 1-я
18 638 412    ;2;- Бочаровское;х Бочаровский
18 638 416    ;1;- Галушкинское;х Галушкинский
18 638 420    ;4;- Деминское;х Деминский
18 638 422    ;9;- Краснокоротковское;х Краснокоротковский
18 638 424    ;3;- Новокиевское;х Новокиевка
18 638 428    ;2;- Панфиловское;п Панфилово
18 638 432    ;5;- Полевое;п Полевой
18 638 436    ;4;- Староаннинское;ст-ца Староаннинская
18 638 440    ;7;- Тростянское;п Тростянский
18 638 444    ;6;- Филоновское;ст-ца Филоновская
18 638 448    ;5;- Черкесовское;х Черкесовский
18 640 000    ;7;Новониколаевский муниципальный район;рп Новониколаевский
18 640 100    ;2;Городские поселения Новониколаевского муниципального района/;
18 640 151    ;1;- Новониколаевское;рп Новониколаевский
18 640 400    ;9;Сельские поселения Новониколаевского муниципального района/;
18 640 404    ;8;- Алексиковское;х Алексиковский
18 640 408    ;7;- Верхнекардаильское;х Верхнекардаильский
18 640 412    ;7;- Двойновское;х Двойновский
18 640 416    ;9;- Дуплятское;х Дуплятский
18 640 420    ;1;- Комсомольское;п Комсомольский
18 640 424    ;0;- Красноармейское;п Красноармейский
18 640 428    ;0;- Куликовское;х Куликовский
18 640 432    ;2;- Мирное;п Мирный
18 640 436    ;1;- Серпо-Молотское;п Серп и Молот
18 640 440    ;4;- Хоперское;п Хоперский
18 642 000    ;6;Октябрьский муниципальный район;рп Октябрьский
18 642 100    ;1;Городские поселения Октябрьского муниципального района/;
18 642 151    ;0;- рабочий поселок Октябрьский;рп Октябрьский
18 642 400    ;8;Сельские поселения Октябрьского муниципального района/;
18 642 404    ;7;- Абганеровское;с Абганерово
18 642 408    ;6;- Аксайское;с Аксай
18 642 412    ;9;- Антоновское;х Антонов
18 642 416    ;8;- Васильевское;с Васильевка
18 642 420    ;0;- Громославское;с Громославка
18 642 424    ;6;- Жутовское;с Жутово 2-е
18 642 428    ;9;- Заливское;х Заливский
18 642 429    ;6;- Ивановское;с Ивановка
18 642 430    ;7;- Ильменское;х Ильмень-Суворовский
18 642 432    ;1;- Ковалевское;с Жутово 1-е
18 642 436    ;0;- Новоаксайское;х Новоаксайский
18 642 440    ;3;- Перегрузненское;с Перегрузное
18 642 442    ;8;- Советское;п Советский
18 642 444    ;2;- Шебалиновское;х Шебалино
18 642 448    ;1;- Шелестовское;с Шелестово
18 643 000    ;0;Ольховский муниципальный район;с Ольховка
18 643 400    ;2;Сельские поселения Ольховского муниципального района/;
18 643 404    ;1;- Гуровское;х Гурово
18 643 408    ;0;- Гусевское;с Гусевка
18 643 412    ;3;- Зензеватское;с Зензеватка
18 643 416    ;2;- Каменнобродское;с Каменный Брод
18 643 420    ;5;- Киреевское;с Киреево
18 643 424    ;4;- Липовское;с Липовка
18 643 428    ;3;- Нежинское;п Нежинский
18 643 432    ;6;- Октябрьское;п Октябрьский
18 643 434    ;0;- Ольховское;с Ольховка
18 643 440    ;8;- Романовское;с Романовка
18 643 442    ;2;- Рыбинское;с Рыбинка
18 643 444    ;7;- Солодчинское;с Солодча
18 643 448    ;6;- Ягодновское;с Ягодное
18 645 000    ;3;Палласовский муниципальный район;г Палласовка
18 645 100    ;5;Городские поселения Палласовского муниципального района/;
18 645 101    ;2;- город Палласовка;г Палласовка
18 645 400    ;1;Сельские поселения Палласовского муниципального района/;
18 645 404    ;0;- Гончаровское;п Золотари
18 645 408    ;5;- Заволжское;п Заволжский
18 645 412    ;2;- Кайсацкое;с Кайсацкое
18 645 416    ;1;- Калашниковское;п Новостройка
18 645 420    ;4;- Комсомольское;п Комсомольский
18 645 424    ;3;- Венгеловское;п Венгеловка
18 645 428    ;2;- Краснооктябрьское;п Красный Октябрь
18 645 429    ;0;- Лиманное;п Лиманный
18 645 430    ;0;- Приозерное;п Путь Ильича
18 645 432    ;5;- Революционное;х Прудентов
18 645 436    ;4;- Ромашковское;п Ромашки
18 645 440    ;7;- Савинское;с Савинка
18 645 444    ;6;- Степновское;п Вишневка
18 645 485    ;9;- Эльтонское;п Эльтон
18 646 000    ;4;Кумылженский муниципальный район;ст-ца Кумылженская
18 646 400    ;6;Сельские поселения Кумылженского муниципального района/;
18 646 404    ;5;- Белогорское;х Белогорский
18 646 408    ;4;- Букановское;ст-ца Букановская
18 646 412    ;7;- Глазуновское;ст-ца Глазуновская
18 646 420    ;9;- Краснянское;х Краснянский
18 646 423    ;0;- Кумылженское;ст-ца Кумылженская
18 646 440    ;1;- Поповское;х Попов
18 646 454    ;7;- Слащевское;ст-ца Слащевская
18 646 456    ;1;- Суляевское;х Суляевский
18 646 468    ;2;- Шакинское;х Шакин
18 647 000    ;9;Руднянский муниципальный район;рп Рудня
18 647 100    ;4;Городские поселения Руднянского муниципального района/;
18 647 151    ;3;- Руднянское;рп Рудня
18 647 400    ;0;Сельские поселения Руднянского муниципального района/;
18 647 404    ;1;- Большесудаченское;с Большое Судачье
18 647 406    ;4;- Громковское;с Громки
18 647 408    ;9;- Ильменское;с Ильмень
18 647 412    ;1;- Козловское;с Козловка
18 647 416    ;0;- Лемешкинское;с Лемешкино
18 647 420    ;3;- Лопуховское;с Лопуховка
18 647 424    ;2;- Матышевское;с Матышево
18 647 436    ;3;- Осичковское;с Осички
18 647 440    ;6;- Сосновское;с Сосновка
18 649 000    ;8;Светлоярский муниципальный район;рп Светлый Яр
18 649 100    ;3;Городские поселения Светлоярского муниципального района/;
18 649 151    ;2;- Светлоярское;рп Светлый Яр
18 649 400    ;8;Сельские поселения Светлоярского муниципального района/;
18 649 404    ;9;- Большечапурниковское;с Большие Чапурники
18 649 408    ;8;- Дубовоовражное;с Дубовый Овраг
18 649 412    ;0;- Кировское;п Кирова
18 649 416    ;0;- Наримановское;п Нариман
18 649 420    ;2;- Приволжское;п Приволжский
18 649 424    ;1;- Привольненское;п Привольный
18 649 428    ;0;- Райгородское;с Райгород
18 649 436    ;2;- Цацинское;с Цаца
18 649 440    ;5;- Червленовское;с Червленое
18 650 000    ;0;Серафимовичский муниципальный район;г Серафимович
18 650 100    ;6;Городские поселения Серафимовичского муниципального района/;
18 650 101    ;3;- город Серафимович;г Серафимович
18 650 400    ;2;Сельские поселения Серафимовичского муниципального района/;
18 650 404    ;1;- Бобровское;х Бобровский 2-й
18 650 408    ;0;- Большовское;х Большой
18 650 412    ;3;- Буерак-Поповское;х Буерак-Поповский
18 650 414    ;8;- Горбатовское;х Горбатовский
18 650 416    ;2;- Зимняцкое;х Зимняцкий
18 650 420    ;5;- Клетско-Почтовское;х Клетско-Почтовский
18 650 428    ;3;- Крутовское;х Крутовский
18 650 432    ;6;- Отрожкинское;х Отрожки
18 650 436    ;5;- Песчановское;х Песчаный
18 650 444    ;7;- Пронинское;х Пронин
18 650 448    ;6;- Среднецарицынское;х Среднецарицынский
18 650 452    ;9;- Теркинское;х Теркин
18 650 456    ;8;- Трясиновское;х Трясиновский
18 650 460    ;0;- Усть-Хоперское;ст-ца Усть-Хоперская
18 651 000    ;5;Среднеахтубинский муниципальный район;рп Средняя Ахтуба
18 651 100    ;0;Городские поселения Среднеахтубинского муниципального района/;
18 651 107    ;1;- город Краснослободск;г Краснослободск
18 651 151    ;0;- рабочий поселок Средняя Ахтуба;рп Средняя Ахтуба
18 651 400    ;7;Сельские поселения Среднеахтубинского муниципального района/;
18 651 404    ;6;- Ахтубинское;п Колхозная Ахтуба
18 651 408    ;5;- Верхнепогроменское;с Верхнепогромное
18 651 412    ;8;- Кировское;х Лебяжья Поляна
18 651 416    ;7;- Клетское;х Клетский
18 651 420    ;9;- Краснооктябрьское;п Красный Октябрь
18 651 424    ;9;- Красное;х Красный Сад
18 651 428    ;8;- Куйбышевское;п Куйбышев
18 651 432    ;0;- Рахинское;с Рахинка
18 651 436    ;1;- Суходольское;х Суходол
18 651 439    ;1;- Фрунзенское;х Закутский
18 652 000    ;0;Старополтавский муниципальный район;с Старая Полтавка
18 652 400    ;1;Сельские поселения Старополтавского муниципального района/;
18 652 404    ;0;- Беляевское;с Беляевка
18 652 408    ;1;- Валуевское;с Валуевка
18 652 412    ;2;- Верхневодянское;с Верхняя Водянка
18 652 416    ;1;- Гмелинское;с Гмелинка
18 652 420    ;4;- Иловатское;с Иловатка
18 652 424    ;3;- Кановское;с Кано
18 652 426    ;8;- Колышкинское;с Колышкино
18 652 428    ;2;- Красноярское;с Красный Яр
18 652 432    ;5;- Курнаевское;с Курнаевка
18 652 436    ;4;- Лятошинское;с Лятошинка
18 652 440    ;7;- Новоквасниковское;с Новая Квасниковка
18 652 444    ;6;- Новополтавское;с Новая Полтавка
18 652 445    ;3;- Новотихоновское;х Новый Тихонов
18 652 448    ;5;- Салтовское;с Салтово
18 652 453    ;5;- Старополтавское;с Старая Полтавка
18 652 460    ;8;- Торгунское;п Торгун
18 652 464    ;9;- Харьковское;с Харьковка
18 652 468    ;8;- Черебаевское;с Черебаево
18 653 000    ;4;Суровикинский муниципальный район;г Суровикино
18 653 100    ;3;Городские поселения Суровикинского муниципального района/;
18 653 101    ;7;- город Суровикино;г Суровикино
18 653 400    ;6;Сельские поселения Суровикинского муниципального района/;
18 653 404    ;5;- Ближнеосиновское;х Ближнеосиновский
18 653 408    ;4;- Верхнесолоновское;х Верхнесолоновский
18 653 412    ;7;- Добринское;х Добринка
18 653 416    ;6;- Лысовское;х Лысов
18 653 420    ;9;- Качалинское;х Качалин
18 653 424    ;8;- Сысоевское;х Сысоевский
18 653 426    ;2;- Нижнечирское;ст-ца Нижний Чир
18 653 428    ;7;- Лобакинское;х Лобакин
18 653 436    ;9;- Новомаксимовское;х Новомаксимовский
18 653 444    ;0;- Нижнеосиновское;х Нижнеосиновский
18 654 000    ;9;Урюпинский муниципальный район;г Урюпинск
;;;Пояснение: входит в состав городского округа город Урюпинск
18 654 400    ;0;Сельские поселения Урюпинского муниципального района/;
18 654 404    ;8;- Акчернское;х Дьяконовский 1-й
18 654 408    ;9;- Беспаловское;х Беспаловский
18 654 412    ;1;- Бесплемяновское;х Бесплемяновский
18 654 416    ;0;- Большинское;х Нижнецепляевский
18 654 420    ;3;- Бубновское;х Бубновский
18 654 424    ;2;- Верхнебезымяновское;х Верхнебезымянский
18 654 428    ;1;- Верхнесоинское;х Верхнесоинский
18 654 432    ;4;- Вихлянцевское;х Вихлянцевский
18 654 436    ;3;- Вишняковское;х Вишняковский
18 654 440    ;6;- Добринское;ст-ца Добринка
18 654 444    ;5;- Дубовское;х Дубовский
18 654 446    ;9;- Дьяконовское;х Дьяконовский 2-й
18 654 448    ;4;- Забурдяевское;х Забурдяевский
18 654 452    ;7;- Искринское;п Искра
18 654 456    ;6;- Котовское;х Котовский
18 654 460    ;9;- Краснянское;х Красный
18 654 462    ;3;- Креповское;п Учхоз
18 654 464    ;8;- Лощиновское;х Лощиновский
18 654 468    ;7;- Михайловское;ст-ца Михайловская
18 654 472    ;7;- Окладненское;х Окладненский
18 654 476    ;9;- Ольшанское;х Ольшанка
18 654 480    ;1;- Петровское;х Петровский
18 654 484    ;0;- Россошинское;х Россошинский
18 654 488    ;0;- Салтынское;х Салтынский
18 654 492    ;2;- Хоперопионерское;х Криушинский
18 656 000    ;8;Фроловский муниципальный район;г Фролово
;;;Пояснение: входит в состав городского округа город Фролово
18 656 400    ;4;Сельские поселения Фроловского муниципального района/;
18 656 404    ;9;- Арчединское;п Образцы
18 656 408    ;8;- Большелычакское;х Большой Лычак
18 656 420    ;2;- Ветютневское;х Ветютнев
18 656 424    ;1;- Дудаченское;п Дудаченский
18 656 428    ;0;- Краснолиповское;х Красные Липки
18 656 430    ;9;- Лычакское;п Лычак
18 656 432    ;3;- Малодельское;ст-ца Малодельская
18 656 436    ;2;- Писаревское;х Писаревка
18 656 440    ;5;- Пригородное;п Пригородный
18 656 444    ;4;- Терновское;х Терновка
18 656 448    ;3;- Шуруповское;х Шуруповский
18 658 000    ;7;Чернышковский муниципальный район;рп Чернышковский
18 658 100    ;2;Городские поселения Чернышковского муниципального района/;
18 658 151    ;1;- Чернышковское;рп Чернышковский
18 658 400    ;9;Сельские поселения Чернышковского муниципального района/;
18 658 404    ;8;- Алешкинское;х Алешкин
18 658 408    ;7;- Басакинское;п Басакин
18 658 412    ;3;- Большетерновское;х Большетерновой
18 658 416    ;9;- Верхнегнутовское;х Верхнегнутов
18 658 418    ;3;- Елкинское;х Елкино
18 658 420    ;1;- Захаровское;х Захаров
18 658 428    ;6;- Красноярское;п Красноярский
18 658 432    ;2;- Нижнегнутовское;х Нижнегнутов
18 658 434    ;7;- Пристеновское;х Пристеновский
18 658 436    ;1;- Сизовское;х Сизов
18 658 440    ;4;- Тормосиновское;х Тормосин
18 700 000    ;5;Городские округа Волгоградской области/;
18 701 000    ;0;- город-герой Волгоград;г Волгоград
18 710 000    ;9;- город Волжский;г Волжский
18 715 000    ;1;- город Камышин;г Камышин
18 720 000    ;2;- город Михайловка;г Михайловка
18 725 000    ;5;- город Урюпинск;г Урюпинск
18 728 000    ;9;- город Фролово;г Фролово
;;;
60 000 000    ;6;Муниципальные образования Ростовской области;
60 600 000    ;2;Муниципальные районы Ростовской области;
60 601 000    ;7;Азовский муниципальный район;г Азов
;;;Пояснение: входит в состав городского округа город Азов
60 601 400    ;9;Сельские поселения Азовского муниципального района/;
60 601 405    ;5;- Александровское;с Александровка
60 601 410    ;5;- Елизаветинское;х Обуховка
60 601 420    ;1;- Елизаветовское;с Елизаветовка
60 601 425    ;8;- Задонское;х Задонский
60 601 430    ;8;- Кагальницкое;с Кагальник
60 601 435    ;4;- Калиновское;х Гусарева Балка
60 601 438    ;6;- Красносадовское;п Красный Сад
60 601 440    ;4;- Круглянское;с Круглое
60 601 444    ;3;- Кугейское;с Кугей
60 601 448    ;2;- Кулешовское;с Кулешовка
60 601 452    ;5;- Маргаритовское;с Маргаритово
60 601 455    ;7;- Новоалександровское;х Новоалександровка
60 601 458    ;9;- Обильненское;п Овощной
60 601 460    ;7;- Отрадовское;с Отрадовка
60 601 463    ;9;- Пешковское;с Пешково
60 601 472    ;8;- Рогожкинское;х Рогожкино
60 601 476    ;7;- Самарское;с Самарское
60 601 480    ;5;- Семибалковское;с Семибалки
60 602 000    ;1;Аксайский муниципальный район;г Аксай
60 602 100    ;7;Городские поселения Аксайского муниципального района/;
60 602 101    ;4;- Аксайское;г Аксай
60 602 400    ;3;Сельские поселения Аксайского муниципального района/;
60 602 405    ;1;- Большелогское;х Большой Лог
60 602 410    ;4;- Верхнеподпольненское;х Верхнеподпольный
60 602 415    ;6;- Грушевское;ст-ца Грушевская
60 602 420    ;6;- Истоминское;х Островского
60 602 423    ;8;- Ленинское;х Ленина
60 602 425    ;2;- Мишкинское;ст-ца Мишкинская
60 602 436    ;6;- Щепкинское;п Октябрьский
60 602 447    ;2;- Ольгинское;ст-ца Ольгинская
60 602 458    ;3;- Рассветовское;п Рассвет
60 602 462    ;6;- Старочеркасское;ст-ца Старочеркасская
60 605 000    ;5;Багаевский муниципальный район;ст-ца Багаевская
60 605 400    ;7;Сельские поселения Багаевского муниципального района/;
60 605 402    ;1;- Ажиновское;х Ажинов
60 605 405    ;3;- Багаевское;ст-ца Багаевская
60 605 415    ;9;- Елкинское;х Елкин
60 605 420    ;1;- Красненское;х Красный
60 605 440    ;2;- Манычское;ст-ца Манычская
60 606 000    ;2;Белокалитвинский муниципальный район;г Белая Калитва
60 606 100    ;5;Городские поселения Белокалитвинского муниципального района/;
60 606 101    ;2;- Белокалитвинское;г Белая Калитва
60 606 102    ;8;- Шолоховское;рп Шолоховский
60 606 400    ;1;Сельские поселения Белокалитвинского муниципального района/;
60 606 410    ;8;- Богураевское;х Богураев
60 606 417    ;9;- Горняцкое;п Горняцкий
60 606 420    ;4;- Грушево-Дубовское;х Грушевка
60 606 430    ;0;- Ильинское;х Ильинка
60 606 433    ;2;- Коксовское;п Коксовый
60 606 435    ;7;- Краснодонецкое;ст-ца Краснодонецкая
60 606 440    ;7;- Рудаковское;х Ленина
60 606 445    ;3;- Литвиновское;с Литвиновка
60 606 450    ;3;- Нижнепоповское;х Нижнепопов
60 606 459    ;9;- Синегорское;п Синегорский
60 607 000    ;4;Боковский муниципальный район;ст-ца Боковская
60 607 400    ;6;Сельские поселения Боковского муниципального района/;
60 607 411    ;5;- Боковское;ст-ца Боковская
60 607 422    ;3;- Верхнечирское;х Верхнечирский
60 607 433    ;7;- Грачевское;х Грачев
60 607 444    ;0;- Каргинское;ст-ца Каргинская
60 607 448    ;3;- Краснозоринское;п Краснозоринский
60 607 450    ;8;- Краснокутское;ст-ца Краснокутская
60 607 455    ;4;- Земцовское;х Земцов
60 608 000    ;9;Верхнедонской муниципальный район;ст-ца Казанская
60 608 400    ;0;Сельские поселения Верхнедонского муниципального района/;
60 608 405    ;7;- Верхняковское;х Верхняковский
60 608 412    ;1;- Казанское;ст-ца Казанская
60 608 413    ;9;- Казансколопатинское;х Казанская Лопатина
60 608 428    ;1;- Мешковское;ст-ца Мешковская
60 608 432    ;4;- Мещеряковское;х Мещеряковский
60 608 436    ;3;- Мигулинское;ст-ца Мигулинская
60 608 440    ;6;- Нижнебыковское;х Быковский
60 608 446    ;1;- Солонцовское;х Солонцовский
60 608 448    ;4;- Тубянское;х Тубянский
60 608 458    ;0;- Шумилинское;ст-ца Шумилинская
60 609 000    ;3;Веселовский муниципальный район;п Веселый
60 609 400    ;5;Сельские поселения Веселовского муниципального района/;
60 609 409    ;0;- Верхнесоленовское;х Верхнесоленый
60 609 411    ;9;- Веселовское;п Веселый
60 609 432    ;9;- Краснооктябрьское;х Красный Октябрь
60 609 458    ;5;- Позднеевское;х Позднеевка
60 612 000    ;5;Волгодонской муниципальный район;ст-ца Романовская
60 612 400    ;7;Сельские поселения Волгодонского муниципального района/;
60 612 405    ;3;- Добровольское;п Солнечный
60 612 408    ;5;- Дубенцовское;ст-ца Дубенцовская
60 612 425    ;6;- Победенское;п Победа
60 612 428    ;8;- Потаповское;х Потапов
60 612 430    ;6;- Прогрессовское;п Прогресс
60 612 432    ;0;- Романовское;ст-ца Романовская
60 612 435    ;2;- Рябичевское;х Рябичев
60 613 000    ;9;Дубовский муниципальный район;с Дубовское
60 613 400    ;1;Сельские поселения Дубовского муниципального района/;
60 613 405    ;8;- Андреевское;ст-ца Андреевская
